session_id,user_id,start_time,end_time,session_length_s,region,platform,gpu_model,avg_fps,ping_ms,map_name,crash_flag,purchase_amount,party_size,input_method,build_version,is_featured_event,device_temp_c,session_type,is_long_session
sess_7bdc82a3a372,user_855,2025-04-12 19:51:45+01:00,04/12/2025 20:30,2300.0,Us-east, Mobile ,,47.87,42.69,cave,false,0.0,3,KB/M,1.3.2,false,47.8,CASUAL,false
sess_7ce6dcd421b7,user_2060,02/22/2025 02:58,2025-02-22T03:28:34Z,1778.0,us-east,Xbox,,58.1,46.0,Desert,No,0.0,2,KB/M,1.4,False,71.3,CASUAL,False
sess_a6da175e1e7c,user_242,09/23/2025 19:53,2025-09-23T20:19:54Z,1612.0,us-east,Mobile,,54.26,56.43,Desert,Yes,"0,00",2, Kb/m ,1.4.0-beta,False,54.4,ranked,No
sess_b1eb19279b92,user_181,01/09/2025 05:28,09/01/2025 06:04,2178.0,EU,PLAYSTATION,,10000.0,22.85,ocean,False,21.99,2,kbm,latest,false,61.0,CASUAL,false
sess_1e2c91cf7a74,user_1743,2025-06-22T00:27:13Z,22/06/2025 00:56,1729.0,us-east,PC,RTX-4090,89.12,59.09,Forest,0,0.0,1,touch,latest,False,63.2,RANKED,0
sess_9378be31b854,user_2435,10/27/2025 14:09,,5953.0,SA-EAST-1,SWITCH,,75.47,37.23,DESERT,false,0.0,1,touch,1.4,true,48.3,casual,True
sess_421bd1f4b991,user_260,08/22/2025 06:57,2025-08-22 07:14:29+00:00,1035.0,us-east,Xbox,,49.18,63.13,desert,0,"0,00",5,touch,1.3.2,false,64.0, casual ,false
sess_609e44305f09,user_1055,2025-08-19T02:54:05Z,08/19/2025 03:26,1967.0,apac,Xbox,,24.31,58.17,Forest,No,0.0,2,touch,1.3.2,false,46.8,Ranked,0
sess_74a57840f2c5,user_2178,2025-04-29 15:56:42-05:00,2025-04-29T17:49:46Z,6784.0,Us-West,Xbox,,69.73,48.9,FOREST,0,,4,touch,1.4,No,70.1,ranked,1
sess_ada425f30411,user_63,06/02/2025 09:57,06/02/2025 11:16,4776.0,us-east,MOBILE,,37.84,102.59,cave,false,0.0,2,controllr,latest,false,56.9, RANKED ,True
sess_ae5de1555d61,user_1515,06/02/2025 11:53,06/02/2025 12:42,48.0,sa-east-1,mobile,,97.39,57.05, cave ,No,0.0,1,controller,1.4,0,54.8,CASUAL,False
sess_9227d363bd1b,user_2456,2025-09-10T16:28:11Z,10/09/2025 18:18,6604.0,Us-east,SWITCH,,54.26,,Desert,false,0.76,1,controllr,1.4.0-beta,No,,Ranked,true
sess_d2da08444d36,user_576,2025-02-27T20:53:04Z,2025-02-27T22:19:00Z,5156.0,sa-east-1,PlayStation,,79.11,22.57,cave,1,0.0,2,KB/M,latest,false,56.8,RANKED,true
sess_cf81eb0d9743,user_2341,17/08/2025 17:08,2025-08-17T18:59:06Z,6652.0,sa-east-1,Xbox,,78.69,11.31,Forest,No,3.52,3,controllr,,False,,casual,True
sess_a21717630775,user_1523,29/05/2025 08:23,29/05/2025 08:40,1053.0,EU,pc,Intel Iris,97.73,51.9,CITY-XL,0,17.91,2,controllr,1.4,False,51.0,casual,false
sess_d01c63601e37,user_534,2025-03-24T00:02:32Z,2025-03-24T01:48:30Z,6358.0,APAC,pc,Intel Iris,82.05,43.06,desert,false,8.6,5,KB/M,1.4.0-beta,false,63.4,casual,Yes
sess_101f1a31ef92,user_2216,2025-09-07 22:54:12-05:00,08/09/2025 00:13,4750.0,US-EAST,Switch,,40.08,103.72,cave,true,"5,83",3,Controllr,1.4.0-beta,false,46.6, ranked ,Yes
sess_3386c5ae042e,user_583,2025-08-30 00:31:31+00:00,08/30/2025 01:59,5284.0,sa-east-1,Mobile,,52.76,78.38,desert,false,0.0,3,controllr,v1.3.2,0,47.4,ranked,1
sess_a9ca63fe374a,user_601,2025-03-26T03:30:44Z,03/26/2025 04:48,4651.0,eu,Pc,RX 6600,46.9,62.78, OCEAN ,0,1.51,9,kbm,latest,No,48.1,ranked,True
sess_3d5a311d37d2,user_917,04/12/2025 05:58,2025-04-12 07:24:13+01:00,5164.0,US-EAST,PC,RTX-4090,78.55,50.35,cave,False,0.0,1,Touch,1.3.2,0,61.3,Casual,True
sess_8d3b9b0bb5cb,user_267,2025-10-25T03:20:03Z,10/25/2025 04:03,2589.0,sa-east-1,Pc,GeForce RTX-3060,54.89,32.25,Forest,No,0.0,5,CONTROLLER,1.4,False,57.6,ranked,false
sess_b9c9dc1c5683,user_749,06/22/2025 17:24,22/06/2025 17:19,-326.0,us-east,Mobile,,23.4,109.49,OCEAN,false,0.0,0,Kb/m,latest,No,68.3,Casual,0
sess_59ea6084889a,user_1023,06/09/2025 20:04,09/06/2025 20:25,1303.0,US-EAST,Xbox,,58.52,65.86,Ocean,False,0.0,2, kbm ,1.3.2,0,51.9,ranked,false
sess_4251da64f6a8,user_1509,31/05/2025 02:25,2025-05-31T03:12:20Z,2781.0,Us-west,Switch,,42.91,103.77,CAVE,True,0.0,1,kb/m,1.4,No,51.0,casual,true
sess_8f4bf78ed91a,user_616,2025-01-23 21:40:19-05:00,23/01/2025 21:50,614.0,us-west,pc,RX 6600,99.0,82.49, ARENA-1 ,0,"0,00",1,controllr,1.3.2,No,84.4,RANKED,False
sess_5a8638a559e8,user_757,2025-12-26T07:41:59Z,26/12/2025 08:24,2557.0,US-WEST,pc,RTX-4090,67.97,75.38, CITY-XL ,false,0.0,1,CONTROLLER,1.4.0-beta,0,44.1,Ranked,false
sess_3d113a72c05f,user_1256,01/08/2025 10:16,2025-08-01 10:38:20+00:00,1332.0,us-east,pc,Intel Iris,106.94,72.18,city-xl,No,0.0,1,touch,,No,51.0,RANKED,No
sess_b8c9bf6e6d79,user_2269,2025-03-25T07:24:44Z,25/03/2025 07:47,1389.0,Us-West,pc,GTX1080,62.06,67.68,Arena-1,False,0.0,3,touch,,false,63.0,ranked,0
sess_71e8c1ab7141,user_2233,27/03/2025 16:02,2025-03-27T17:56:08Z,6835.0,sa-east-1,Switch,,62.82,58.85,cave,False,0.0,4,controllr,1.3.2,False,87.3,casual,true
sess_66b187ff0dc9,user_1429,2025-10-23 07:54:10+01:00,2025-10-23T09:26:28Z,5538.0,APAC,PC,GeForce RTX-3060,80.89,45.91,arena-1,No,5.5,3,KBM,,false,60.5,RANKED,true
sess_44b6b7e3ff0b,user_381,2025-07-28 16:20:27+00:00,07/28/2025 17:04,2638.0,Us-West,Xbox,,61.34,30.36,Forest,0,0.0,2,kb/m,v1.3.2,false,44.2,CASUAL,false
sess_1f154108c41a,user_339,2025-04-24 02:46:09+01:00,2025-04-24T04:36:33Z,6624.0,Us-West,Xbox,,37.3,39.83,desert,False,0.0,5,Controllr,,No,60.1,casual,true
sess_5a3462c51415,user_527,2025-10-30T23:57:17Z,2025-10-31T01:46:37Z,6560.0,sa-east-1,pc,GTX1080,75.65,29.44,Arena-1,No,0.0,1,controller,1.3.2,false,56.6,Ranked,1
sess_9ea5fa1987ec,user_96,2025-06-09 03:37:38-05:00,09/06/2025 05:05,5285.0,EU, pc ,RX 6600,89.83,53.39,CITY-XL,false,0.0,2,CONTROLLER,1.4,No,53.2,casual,Yes
sess_838400298c93,user_1172,2025-03-23 18:06:45+00:00,2025-03-23T19:36:50Z,5405.0,sa-east-1,playstation,,63.81,35.63,forest,Yes,"0,00",2,touch,latest,1,43.6,casual,true
sess_63456f8add0a,user_404,27/05/2025 04:52,2025-05-27T06:03:09Z,4234.0,Sa-east-1,Xbox,,46.12,46.25,desert,No,0.0,1,KB/M,1.4.0-beta,false,52.5,casual,1
sess_792a8a0f9aa3,user_1012,10/30/2025 06:01,10/30/2025 07:10,4134.0,APAC,SWITCH,,78.41,26.52,CAVE,False,0.0,3,CONTROLLER,1.3.2,False,46.6,Casual,true
sess_6fe850e97185,user_1309,05/13/2025 07:26,2025-05-13T08:39:10Z,4367.0, EU ,Xbox,,62.53,45.04,FOREST,0,12.8,2,kbm,latest,No,60.8,RANKED,true
sess_0bba63912f75,user_803,2025-03-27T12:16:41Z,2025-03-27 13:09:55+00:00,3194.0,EU,PC,GeForce RTX-3060,81.14,37.54,arena-1,False,0.0,3,controller,v1.3.2,No,50.0,ranked,true
sess_cf3a5d61fd46,user_653,2025-12-02T17:35:20Z,02/12/2025 17:52,1005.0,apac,switch,,66.57,94.23,ocean,No,"0,00",1, kbm ,1.4,False,75.0,Casual,No
sess_c6cafb5a0f4a,user_322,2025-12-09 09:24:21+00:00,2025-12-09T10:07:35Z,2594.0,apac,pc,RTX-4090,71.76,59.24,ARENA-1,False,7.01,1,touch,1.3.2,False,51.3,RANKED,0
sess_cccd2501a72c,user_2432,03/06/2025 16:25,06/03/2025 18:15,6631.0,US-EAST,xbox,,85.57,46.66,FOREST,No,10.91,3,controller,1.4,0,51.9,RANKED,1
sess_016ab42f5a2d,user_1499,17/10/2025 18:35,17/10/2025 18:43,463.0,SA-EAST-1,Xbox,,67.75,7.33, City-xl ,0,7.65,3, KB/M ,1.4,Yes,55.5,Casual,False
sess_cbdb21356a83,user_2152,09/05/2025 11:02,05/09/2025 12:49,6393.0,Sa-east-1,pc,GTX1080,100.56,40.33,Arena-1,0,0.0,1,controller,,false,59.3,casual,Yes
sess_8d733759fc13,user_965,2025-09-20T00:00:30Z,2025-09-20 01:56:59-05:00,6989.0,US-EAST,PlayStation,,59.17,10.09,ocean,No,0.0,1, touch ,latest,False,53.9,ranked,1
sess_812f5c3e93d9,user_2131,2025-10-31 14:44:05+00:00,2025-10-31 15:14:17+00:00,1812.0,sa-east-1,Switch,,67.75,75.31,OCEAN,False,0.0,1,kb/m,v1.3.2,No,58.9, casual ,0
sess_eeed661a434d,user_383,2025-01-10 00:46:04-05:00,2025-01-10T02:25:49Z,5985.0,Us-West,pc,GTX1080,82.25,6.17,cave,0,0.0,0,controllr,v1.3.2,0,46.7,Casual,true
sess_d901a546e613,user_211,2025-08-18T09:49:17Z,08/18/2025 11:43,6861.0, US-WEST ,pc,RX 6600,106.31,69.16,forest,False,2.92,3,touch,,false,53.8,ranked,true
sess_3777ad40dfaa,user_2174,04/05/2025 04:55,2025-04-05 05:19:13+00:00,1433.0,US-EAST,pc,GTX1080,73.72,66.68,desert,Yes,0.0,4,KBM,v1.3.2,False,66.1,ranked,0
sess_5caf845b6d29,user_1462,2025-03-23 10:12:02-05:00,2025-03-23 11:32:19+01:00,4817.0,US-WEST,PC,RTX-4090,83.5,12.93,Arena-1,0,"0,00",2,KB/M,1.4,0,42.4,Casual,Yes
sess_2133098abda7,user_2451,2025-02-06T06:32:28Z,2025-02-06T06:42:51Z,623.0,us-east,Xbox,,92.84,36.21,Forest,false,0.0,1, controller ,1.3.2,0,65.7,ranked,0
sess_944eeadc3af1,user_2204,2025-10-28T22:02:09Z,2025-10-28T22:49:04Z,2815.0,us-east,Switch,,26.93,65.6,desert,false,0.0,1,CONTROLLER,latest,false,59.0,Casual,true
sess_ef3728422e2b,user_1068,2025-01-26T06:19:39Z,2025-01-26 06:55:30+00:00,2151.0,us-east,MOBILE,,80.79,37.13,Ocean,false,0.0,2,KB/M,1.4.0-beta,No,64.7,ranked,false
sess_0d65fa7cf9c7,user_757,20/05/2025 14:14,2025-05-20 15:10:41+00:00,3372.0,EU,PlayStation,,94.82,50.04,cave,False,0.0,1,TOUCH,1.4,No,50.9,ranked,1
sess_84581caae544,user_1504,2025-05-25T03:04:13Z,05/25/2025 04:55,6656.0,Us-east,Pc,RTX-4090,57.26,47.18,cave,False,0.0,1, Touch ,1.4.0-beta,0,54.8,Casual,1
sess_30d78e74d5b3,user_477,2025-05-23 12:59:01+00:00,23/05/2025 13:47,2921.0,Us-West, switch ,,69.22,17.64,desert,0,0.0,4,Touch,v1.3.2,False,53.4,casual,Yes
sess_2c3bb0570c21,user_1396,06/26/2025 16:36,26/06/2025 17:46,-4196.0,us-east,pc,RX 6600,84.25,50.09,Arena-1,No,3.29,2, touch ,latest,false,57.9,casual,No
sess_e977fd44618a,user_2128,10/04/2025 11:48,04/10/2025 12:06,1058.0,Us-West,PC,GeForce RTX-3060,91.77,41.49,arena-1,False,2.51,3,touch,1.4,false,58.1, CASUAL ,false
sess_b44da3b18f34,user_1816,2025-10-15 00:17:16-05:00,2025-10-15 01:49:11+01:00,5515.0,Apac,PLAYSTATION,,80.44,57.46,Forest,True,0.0,3,CONTROLLER,v1.3.2,False,54.0,Ranked,Yes
sess_a600b7139c09,user_2330,2025-09-06T17:40:31Z,06/09/2025 18:33,3186.0,us-east,XBOX,,52.42,12.04,desert,False,0.0,2,kbm,1.3.2,0,58.6,Ranked,Yes
sess_194e1eab500a,user_1793,11/26/2025 19:52,26/11/2025 21:11,4713.0,APAC,pc,GTX1080,82.93,47.46, Ocean ,0,0.0,4, controller ,v1.3.2,True,53.1,ranked,True
sess_bb98135a81ba,user_436,06/06/2025 10:23,06/06/2025 11:32,4116.0,us-east,switch,,56.3,29.99, Forest ,No,2.64,3, KB/M ,v1.3.2,false,51.2,Casual,True
sess_6677a671b781,user_43,07/05/2025 14:06,07/05/2025 15:42,5713.0,EU,PC,GeForce RTX-3060,104.29,8.19,forest,No,0.0,5,controllr,1.4,false,58.5,ranked,1
sess_283910975741,user_480,12/01/2025 19:52,01/12/2025 20:54,3719.0,Eu,Switch,,55.21,58.95,Arena-1,False,10.68,1,TOUCH,1.3.2,True,84.1,ranked,1
sess_651e3d5bc4b7,user_1707,2025-10-26T12:38:57Z,10/26/2025 13:53,4455.0,Us-West,Xbox,,80.39,65.86,Ocean,No,0.0,5,KBM,v1.3.2,No,47.7,ranked,true
sess_4395b8805af8,user_2251,2025-01-20 02:57:59+00:00,20/01/2025 04:56,7110.0,eu, PC ,RTX 3060,111.25,88.85,City-xl,No,7.43,2, Touch ,1.4.0-beta,false,53.1,RANKED,1
sess_f9283eaf3258,user_1214,30/03/2025 18:01,30/03/2025 19:35,5660.0,SA-EAST-1,Mobile,,68.43,18.46,forest,false,0.0,2,KBM,v1.3.2,0,61.7,ranked,Yes
sess_7878c0fe8707,user_921,2025-05-07T14:20:03Z,2025-05-07 15:14:12+00:00,3249.0,EU,mobile,,92.71,27.26,ocean,0,5.88,1,KB/M,1.3.2,False,57.9, CASUAL ,True
sess_e40eb829d3a2,user_136,2025-10-07 07:33:00-05:00,07/10/2025 07:55,1358.0,US-WEST,Xbox,,82.97,48.41,Arena-1,0,0.0,1,controller,1.4,No,60.8, CASUAL ,false
sess_99d04452db7c,user_2276,2025-09-28T03:16:54Z,2025-09-28T03:29:32Z,758.0,us-east,PC,RTX-4090,76.42,40.13,DESERT,false,"0,00",1,Controllr,1.4.0-beta,False,54.8, ranked ,No
sess_85da62778b2c,user_1155,26/09/2025 12:24,2025-09-26T13:00:59Z,2198.0,sa-east-1,pc,GeForce RTX-3060,81.48,23.91,cave,true,0.0,1,CONTROLLER,1.3.2,No,44.7,Ranked,No
sess_463f814b66b9,user_791,2025-08-22T20:16:00Z,2025-08-22T21:18:57Z,3777.0,apac,playstation,,39.88,87.35,desert,No,0.16,2,kbm,v1.3.2,false,64.8,Casual,True
sess_2abd075f5ac1,user_316,04/08/2025 01:24,08/04/2025 03:19,6892.0, EU ,pc,RX 6600,91.47,68.77,cave,false,49.65,1,KB/M,latest,false,52.0,ranked,1
sess_188e8fce821d,user_447,03/06/2025 10:05,2025-03-06 10:33:42+01:00,1689.0,us-east,Mobile,,55.76,58.09,desert,0,"0,00",1,Controller,v1.3.2,No,52.0,casual,No
sess_7e210700691e,user_2031,01/10/2025 19:10,2025-10-01T19:16:34Z,373.0,US-EAST,Xbox,,58.46,8.73, ocean ,false,0.0,5,controller,v1.3.2,Yes,56.8,ranked,false
sess_86d8bb3307a0,user_801,16/08/2025 06:33,08/16/2025 08:18,6305.0,SA-EAST-1,PlayStation,,47.79,4.92,CITY-XL,No,0.0,2,controllr,1.4,0,58.0,Casual,true
sess_df9b8b437369,user_1160,2025-11-08 22:40:11+00:00,2025-11-08 23:14:46+01:00,2075.0,EU,PC,GeForce RTX-3060,83.74,57.68,Forest,No,0.0,3,Kbm,v1.3.2,No,60.2,casual,0
sess_c9eaff3306d4,user_2375,2025-12-10T08:43:49Z,12/10/2025 09:02,1143.0,us-east,switch,,70.28,52.67,Forest,No,"0,00",1,KB/M,latest,0,52.8,RANKED,False
sess_fb2650bff5df,user_2198,16/06/2025 22:35,2025-06-17T00:23:00Z,6479.0,us-east,PC,RTX 3060,73.89,42.46,desert,false,0.0,2,Kb/m,latest,0,40.9,casual,true
sess_5393be4deb97,user_2080,2025-06-26T13:39:30Z,2025-06-26 15:21:13+00:00,6103.0,EU,pc,GeForce RTX-3060,78.98,88.33,Forest,False,0.0,1,touch,v1.3.2,false,53.6,casual,true
sess_3700882e37e0,user_449,2025-10-30 16:16:29+01:00,2025-10-30 16:31:18+00:00,889.0,us-east,Xbox,,82.99,54.3,cave,No,0.0,1,KBM,latest,0,51.1,casual,False
sess_532472f91943,user_304,31/08/2025 09:07,08/31/2025 10:15,4075.0,US-EAST, Switch ,,74.77,35.76,cave,Yes,0.0,4,Kbm,1.3.2,0,64.3,casual,True
sess_91702f7c69a7,user_1159,10/22/2025 14:04,2025-10-22T15:09:42Z,3929.0,us-east,Mobile,,74.41,78.08,Arena-1,false,0.0,1,kb/m,v1.3.2,false,55.3,ranked,1
sess_04bd9d7ad286,user_499,05/18/2025 07:59,2025-05-18 09:52:28-05:00,6762.0,sa-east-1,pc,RTX 3060,84.14,80.89,CITY-XL,0,4.28,4,kb/m,latest,false,57.1,Ranked,True
sess_7b2a7b85a072,user_1927,2025-05-15 18:25:44-05:00,2025-05-15T18:56:16Z,1832.0,APAC,PC,RTX-4090,83.7,31.16,Desert,false,0.0,2,Touch,latest,False,,RANKED,false
sess_cbd41f62225b,user_1973,28/10/2025 00:27,28/10/2025 01:54,5173.0,EU,PlayStation,,75.03,40.0,Arena-1,False,"0,00",4,KBM,1.4,False,56.6, casual ,1
sess_87e08585ac94,user_814,26/10/2025 18:11,2025-10-26 18:33:12-05:00,1277.0,EU,switch,,55.27,74.27,ARENA-1,False,0.0,1,CONTROLLR,,False,55.7,Ranked,No
sess_1ea57c27687b,user_2190,26/03/2025 03:34,2025-03-26T04:16:39Z,2553.0,Sa-east-1, playstation ,,57.17,50.81,arena-1,false,-4.1,2,KB/M,,No,65.6,ranked,false
sess_5851809c463e,user_2417,10/05/2025 15:13,10/05/2025 15:51,2317.0,us-east, XBOX ,,75.21,33.64,cave,false,1.92,1,touch,latest,0,54.9,ranked,No
sess_0188a2cc3f08,user_225,2025-10-24T04:22:15Z,2025-10-24T06:06:15Z,6240.0,sa-east-1,PC,RTX 3060,100.63,51.0,ARENA-1,0,0.0,2, kbm ,v1.3.2,false,55.7,ranked,1
sess_47aad1d0e684,user_505,2025-06-19 03:15:48+01:00,19/06/2025 03:34,1134.0,us-east,pc,RTX-4090,72.02,104.12,DESERT,0,0.0,1,CONTROLLR,v1.3.2,0,52.2,ranked,0
sess_79ebdef45749,user_2035,2025-06-12 17:01:21+01:00,12/06/2025 17:37,2172.0,Us-west,pc,RTX-4090,93.57,47.66,City-xl,No,0.0,2,KB/M,1.4.0-beta,False,57.9,CASUAL,No
sess_3dfb54af357a,user_2462,2025-04-12 21:20:44-05:00,2025-04-12T22:16:07Z,3323.0,EU,PLAYSTATION,,64.78,57.41,ocean,False,4.18,1,Controllr,1.4.0-beta,No,53.9,ranked,Yes
sess_d42efac69957,user_25,08/15/2025 04:53,2025-08-15T05:01:57Z,517.0,Us-west,pc,Intel Iris,90.05,37.93,ARENA-1,No,0.0,1,CONTROLLER,latest,No,52.1,ranked,No
sess_5c3a16ff0c20,user_2273,27/10/2025 02:31,27/10/2025 03:10,2306.0,us-east,Xbox,,34.48,51.46,ocean,False,0.0,2,KB/M,1.3.2,0,43.8,casual,0
sess_624547e5bde4,user_90,10/23/2025 18:04,23/10/2025 19:43,5911.0,sa-east-1,PC,RX 6600,86.91,15.03,Forest,1,0.0,3,touch,v1.3.2,0,61.5,RANKED,True
sess_d07578a16373,user_2281,08/20/2025 13:40,2025-08-20T15:06:27Z,5170.0,US-EAST,xbox,,48.53,71.6,arena-1,False,0.0,1,KB/M,v1.3.2,false,45.9,ranked,true
sess_f05bf8d249bb,user_1401,08/04/2025 15:19,04/08/2025 15:53,2019.0,US-WEST,pc,RTX 3060,80.59,79.78,Forest,0,0.0,0,controllr,1.4.0-beta,false,54.2,ranked,False
sess_789749606155,user_1086,06/19/2025 09:49,2025-06-19T11:08:46Z,4758.0,APAC,pc,RTX 3060,74.24,1.52,CAVE,False,"0,00",2,Controller,latest,No,46.7,casual,True
sess_cd2bd3740d4b,user_117,10/28/2025 00:22,2025-10-28 01:47:51+01:00,5131.0,sa-east-1,PLAYSTATION,,93.3,30.66,forest,0,0.0,1,controller,1.4,False,,casual,1
sess_7bc4c02cee5d,user_425,21/10/2025 09:06,21/10/2025 10:22,4531.0,EU,PC,Intel Iris,69.83,69.66,Desert,false,0.0,4,touch,1.3.2,False,60.2,casual,1
sess_9ca224c01713,user_629,2025-07-17 00:46:11-05:00,07/17/2025 01:42,3408.0,SA-EAST-1,MOBILE,,53.12,387.94,forest,False,6.44,1,kbm,,False,55.2,ranked,1
sess_00707bc8d41e,user_2410,2025-11-04T00:26:32Z,11/04/2025 02:09,6153.0, Us-West ,Xbox,,68.68,111.48,Arena-1,false,0.0,1,kb/m,1.4,false,58.5,RANKED,Yes
sess_e50f83eb6fc8,user_663,23/03/2025 21:09,03/23/2025 21:35,1579.0,EU,Mobile,,66.35,12.79,Desert,false,0.0,3,Kb/m,latest,false,49.6, ranked ,False
sess_088d56edc139,user_1842,2025-04-24T02:32:57Z,2025-04-24T03:11:07Z,2290.0, EU ,PC,GeForce RTX-3060,95.9,7.17,Forest,1,0.0,1,controller,1.4.0-beta,No,50.6,ranked,No
sess_db7d7b4bafd7,user_1720,11/06/2025 17:24,06/11/2025 17:33,514.0,sa-east-1,PC,Intel Iris,77.62,,cave,0,0.0,2,Controller,1.4,false,52.8,Casual,False
sess_3ca465d05c0f,user_1381,06/10/2025 15:47,2025-10-06T17:26:59Z,5968.0,EU,PlayStation,,68.38,23.83,FOREST,False,0.0,1,kb/m,latest,false,41.1,Ranked,True
sess_17b8bd4d93f4,user_1353,09/20/2025 21:33,09/20/2025 23:13,6017.0,Us-west,Mobile,,64.47,58.3,City-xl,False,7.89,3,Controllr,latest,False,48.7,casual,True
sess_1ccd2a20ad51,user_2256,10/06/2025 00:29,2025-10-06T01:56:21Z,5193.0,APAC,Pc,RTX 3060,59.22,27.73,CAVE,No,0.0,0,KB/M,1.3.2,false,57.1,Ranked,true
sess_3d0674d19bf5,user_2102,2025-09-18T04:11:34Z,2025-09-18T06:02:37Z,6663.0,us-east,playstation,,44.24,63.53,Arena-1,0,0.0,2,CONTROLLR,1.4,1,51.8,casual,True
sess_c3ad92c5188c,user_540,21/05/2025 16:56,2025-05-21 18:16:41+01:00,4811.0,APAC,Xbox,,70.6,73.24,CITY-XL,false,0.0,1,Touch,v1.3.2,false,49.9,RANKED,True
sess_9335e48e344f,user_2212,03/07/2025 02:12,2025-07-03 03:55:07+00:00,6162.0,apac, MOBILE ,,47.19,67.5,Forest,0,0.0,4,kbm,v1.3.2,Yes,40.6,Ranked,true
sess_0d5a8398b6a8,user_556,03/29/2025 06:50,2025-03-29 08:13:29-05:00,4962.0,SA-EAST-1,Xbox,,63.41,50.18,arena-1,0,0.0,2,CONTROLLER,1.3.2,false,36.3,RANKED,1
sess_e09a5b644e9a,user_33,2025-04-17 22:06:06+01:00,2025-04-17 22:49:27-05:00,2601.0,sa-east-1,pc,GTX1080,74.54,6.25,CITY-XL,0,0.0,1,touch,1.4.0-beta,0,54.4,casual,No
sess_067f71f30361,user_648,2025-12-10T07:50:23Z,10/12/2025 09:19,5369.0,apac,Xbox,,47.82,71.41,ocean,No,"2,13",2,KBM,latest,No,49.4,ranked,True
sess_70ca0a6832c9,user_2242,2025-07-18 06:53:25-05:00,2025-07-18 07:51:50+01:00,3505.0, APAC , PC ,RX 6600,119.42,73.95,CITY-XL,False,0.0,1,kbm,latest,0,60.1,casual,True
sess_3aa0858e8c3f,user_1377,2025-09-07T22:39:46Z,09/08/2025 00:23,623400.0,APAC,mobile,,64.42,70.2,Arena-1,false,0.0,3,kbm,v1.3.2,0,49.0,ranked,1
sess_310ff028ae89,user_1060,19/11/2025 20:08,11/19/2025 21:17,4127.0,apac,PC,Intel Iris,96.95,30.39,cave,false,"0,00",1,controllr,1.3.2,False,55.0,Casual,True
sess_0a59a36481b5,user_1206,2025-01-30T20:13:18Z,2025-01-30 20:55:16+00:00,2518.0,Us-West,SWITCH,,63.53,29.7, cave ,False,0.12,1,kbm,1.4.0-beta,No,60.1,CASUAL,False
sess_4afde1fe0d8c,user_491,2025-01-11T02:10:19Z,2025-01-11T03:54:58Z,6279.0,EU,XBOX,,36.48,41.03,ocean,False,0.0,1,Controllr,1.3.2,No,55.2,casual,Yes
sess_0a8832b5301f,user_1823,2025-06-19 19:47:04+01:00,2025-06-19 21:41:36+01:00,6872.0,APAC,Switch,,48.65,66.36,Forest,false,"0,00",1,kb/m,1.3.2,false,53.4,ranked,True
sess_1ba0dfd1fb21,user_1206,2025-06-27 03:18:02-05:00,27/06/2025 03:46,1718.0,APAC,PlayStation,,43.29,72.61,OCEAN,No,9.93,1,controller,latest,False,63.3,Ranked,False
sess_617121007c6c,user_1198,26/03/2025 13:08,26/03/2025 14:15,3988.0,EU,pc,RTX-4090,93.0,36.42,ocean,No,"0,00",3,controller,1.3.2,false,53.5,casual,true
sess_8d50eb575a64,user_1201,29/03/2025 06:29,2025-03-29T07:45:36Z,4561.0,Apac,xbox,,74.24,33.94,cave,false,0.0,3,touch,latest,False,50.2, Casual ,True
sess_7a5dac39b336,user_340,2025-05-07T02:14:08Z,05/07/2025 02:25,706.0,sa-east-1,Switch,,49.19,27.79,CITY-XL,false,0.0,4,controllr,1.3.2,false,62.6,casual,0
sess_496195b03109,user_978,2025-10-19T06:21:03Z,2025-10-19 07:44:17-05:00,4994.0,EU,XBOX,,65.57,22.94,OCEAN,No,"0,00",4,Controllr,latest,False,44.7,Casual,Yes
sess_2d83fb87eb47,user_606,2025-09-15 18:12:25+00:00,09/15/2025 19:34,4900.0, APAC ,switch,,59.96,41.84, Forest ,True,0.0,3,Kb/m,latest,False,65.5, casual ,True
sess_23550a5a3934,user_1923,2025-08-21 21:22:08-05:00,2025-08-21 23:01:24+01:00,5956.0,Us-West,Mobile,,55.53,15.58,CITY-XL,false,0.0,2,KB/M,v1.3.2,No,53.1,ranked,1
sess_42f568163841,user_1739,23/10/2025 09:12,23/10/2025 10:39,5255.0,APAC,PlayStation,,58.54,64.22,ARENA-1,0,"0,00",3,KB/M,1.3.2,No,50.7,Ranked,Yes
sess_3ebfd5f0d8ad,user_415,2025-03-27T12:40:29Z,2025-03-27 13:25:20+00:00,2691.0,EU,switch,,63.12,93.08,Arena-1,false,0.0,2,touch,1.3.2,False,60.0,casual,No
sess_98d83d99fcd4,user_25,10/27/2025 22:09,27/10/2025 23:29,4764.0,eu,xbox,,74.98,31.68,CITY-XL,False,1.5,1,controllr,1.3.2,false,45.3,Ranked,True
sess_1ab9a348f839,user_1555,02/01/2025 12:55,02/01/2025 13:15,1183.0,US-WEST, XBOX ,,65.49,28.66,OCEAN,False,"4,10",1, kbm ,v1.3.2,False,53.0, Ranked ,0
sess_156cc6ee1897,user_1306,21/03/2025 17:24,2025-03-21T18:45:45Z,4883.0,Us-West,Switch,,70.07,402.77,Forest,false,0.0,1,CONTROLLR,v1.3.2,false,52.1,RANKED,true
