event_id,user_id,repo_id,timestamp,event_type,lines_added,lines_deleted,files_changed,dominant_language,ci_status,coverage_percent,editor,os,time_to_ci_minutes,build_duration_s,tests_run,tests_failed,is_weekend,pr_merge_time_hours,label_is_high_quality,exam_period,commit_message_length,is_bot_user
evt_14bf2dfaee84,user_1862,repo_736,2025-12-23 04:44:56+01:00,pr_opened,37,2,1,RUST,cancelled,66.3,Nano,Linux,22.79,404.01,39,0,No,46.2,False,False,69.0,human
evt_b1c584e3d379,user_1720,repo_77,03/11/2025 22:11,review_comment,2,3,4,JAVASCRIPT,SUCCESS,91.2, Sublime , Windows ,14.94,185.86,89,16,false,,False,false,34.0,bot
evt_e87b2e592e21,user_2963,repo_162,10/21/2025 11:25,test_run,27,25,7,Java,Failed,98.1,Vim,Linux,14.44,575.86,127,6,No,,1,No,,human
evt_8c766c9b2861,user_539,repo_131,03/25/2025 04:42,Review_comment,5000,7,1,JAVASCRIPT,failed,72.0,SUBLIME,WIN,4.04,199.31,157,16,False,,False,true,25.0,Human
evt_34d17f737257,user_382,repo_25,30/10/2025 08:26,test_run,3,4,1, RUST ,Success,86.6,Sublime, WIN ,14.97,301.23,137,8,False,,False,Yes,44.0, HUMAN 
evt_50f38ac9bc5e,user_1140,repo_651,10/23/2025 21:18,ci_run,0,51,1,Python,SUCCESS,67.3,Intellij, linux ,19.86,179.52,143,9,No,,false,0,46.0,human
evt_ca6c7addd46d,user_830,repo_668,2025-10-23T09:46:32Z,pr_opened,3,5,5,Rust,cancelled,84.2,SUBLIME,MACOS,6.12,369.26,180,13,False,50.0,False,false,66.0,human
evt_6f7ceeab0b81,user_736,repo_674,2025-12-22 13:44:18-05:00,review_comment,4,20,1, java ,failed,99.5,vim,Windows,14.16,234.01,201,3,No,,True,0,25.0,Human
evt_7a102fce4e12,user_2534,repo_355,30/10/2025 11:24,Ci_run,4,34,1,c++,SUCCESS,83.5,IntelliJ, WIN ,3.13,235.59,79,7,False,,No,true,27.0,Human
evt_2171f4a21f09,user_2051,repo_419,10/21/2025 12:03, pr_opened ,0,39,1,Python,SUCCESS,73.7,Intellij,Linux,10.28,484.84,180,8,No,41.6,False,No,35.0,Human
evt_cfca0e205766,user_2549,repo_1122,2025-11-08T17:02:25Z,Pr_merged,6,6,1,PYTHON,SUCCESS,48.7, vim ,WIN,0.38,131.02,82,8,True,67.5,False,No,68.0,human
evt_f730ecf2c29d,user_880,repo_263,2025-10-28 16:54:18+00:00, test_run ,36,5,8,javascript,cancelled,93.7,VIM,Linux,19.07,156.12,133,8,No,,0,1,73.0,Human
evt_a67d62167e89,user_1449,repo_35,05/01/2025 05:53,commit,3,30,6,C++,Cancelled,71.4,IntelliJ,MACOS,21.59,260.01,116,4,0,,false,False,28.0, HUMAN 
evt_d8a1759aa99b,user_1393,repo_1179,2025-06-29T22:44:53Z,COMMIT,3,1,1,Java,success,97.7,Intellij,LINUX,8.17,294.51,89,12,True,,0,false,63.0,human
evt_35fecac51773,user_1118,repo_17,03/22/2025 20:23,push,6,27,2,Rust,failure,55.7,vim,windows,17.24,199.14,117,18,true,,false,No,81.0,human
evt_fb9bf37e1c92,user_2145,repo_95,03/25/2025 02:00,Review_comment,18,18,3,python, failure ,91.7, VIM ,macOS,13.88,138.1,200,10,False,,True,True,53.0, HUMAN 
evt_bfd47ea31297,user_1946,repo_1152,03/27/2025 12:48,review_comment,24,29,2,java,SUCCESS,73.2,vim, linux ,2.57,459.79,115,0,0,,false,Yes,93.0,human
evt_a2883b8536dd,user_1327,repo_1177,08/11/2025 11:33,test_run,7,6,1,C++,success,85.0,IntelliJ,linux,5.4,217.83,9,15,True,,No,0,107.0,Human
evt_4842b601d6de,user_984,repo_958,19/05/2025 20:28,review_comment,24,6,4,GO,cancelled,85.5,SUBLIME,linux,12.62,312.96,137,10,False,,0,No,99.0, Bot 
evt_0b16ac35b997,user_2030,repo_1008,09/04/2025 06:33, ci_run ,27,14,1,Python,success,88.5,vscode,Windows,8.87,112.63,52,16,false,,False,false,8.0,Human
evt_fd618a3be313,user_1073,repo_922,2025-10-07T13:05:01Z,TEST_RUN,0,5,1,java,FAILURE,59.0,VSCODE,linux,11.91,150.03,101,14,No,,0,false,48.0, HUMAN 
evt_53accd233732,user_2762,repo_883,2025-06-20T13:49:13Z,commit,13,1,1,javascript,FAILURE,70.5,Nano,linux,11.9,354.29,104,20,False,,False,0,56.0, HUMAN 
evt_eb253b598530,user_649,repo_849,02/01/2025 21:43,commit,32,27,4,rust,success,73.7,INTELLIJ,WIN,9.78,95.44,57,21,true,,false,False,41.0, HUMAN 
evt_8b4f41a04b21,user_1274,repo_274,2025-12-06T12:25:07Z,Pr_opened,33,0,2,Rust,failure,61.3,Intellij,LINUX,13.78,366.87,59,13,True,21.1,No,false,37.0,human
evt_74122d41d5ad,user_2755,repo_596,2025-03-27T21:21:10Z, Pr_opened ,35,11,1, Python , success ,54.9, NANO ,Windows,9.32,317.75,97,4,No,33.3,0,true,53.0,human
evt_1611953b3d93,user_751,repo_641,03/05/2025 13:51,review_comment,9,16,1,Rust,failed,69.5,INTELLIJ,win,15.1,441.27,63,15,false,,No,False,40.0, HUMAN 
evt_1d650ba6cd93,user_1058,repo_1001,2025-07-31 22:22:32-05:00,push,9,0,1,javascript,failure,80.3,Vim,macos,15.11,121.43,60,15,False,,No,No,55.0,human
evt_1c56ad0d3d20,user_2855,repo_743,02/17/2025 20:26,TEST_RUN,13,20,4,Go,success,"70,0",NANO,Linux,16.19,182.92,91,26,False,,No,0,53.0,Human
evt_1619dff8e9bc,user_259,repo_195,07/27/2025 15:46,Review_comment,14,9,5,JavaScript, SUCCESS ,67.0,INTELLIJ,WIN,4.52,303.35,64,5,true,,No,False,,Human
evt_1c782ecccf15,user_603,repo_881,03/22/2025 08:55,ci_run,15,29,1,C++,failure,79.4,vim,WIN,15.27,565.6,152,8,1,,0,No,15.0,human
evt_1bde57542375,user_2760,repo_851,12/30/2025 22:01,push,18,1,3,C++,FAILED,64.1,sublime,linux,16.4,294.46,101,3,0,,False,False,65.0,Human
evt_e25a0a10c085,user_1668,repo_70,17/06/2025 18:17,push,6,9,1,Java,FAILURE,69.0,vscode,LINUX,673.43,6.32,104,0,0,,False,0,62.0,Human
evt_c415482333c3,user_2154,repo_682,03/25/2025 19:54,Push,35,8,1,rust,FAILED,56.3, Sublime ,LINUX,1.83,223.15,151,10,False,,0,True,30.0, HUMAN 
evt_ba0989d7dbcc,user_411,repo_134,02/09/2025 21:15,commit,20,13,1,Rust,success,86.3, IntelliJ ,WIN,12.96,0.68,137,13,True,,False,No,30.0, HUMAN 
evt_0ac5f43baa37,user_1515,repo_171,03/26/2025 20:36,Push,16,11,6, Python ,failure,70.7,Vim,linux,18.55,204.72,94,14,false,,false,True,32.0,human
evt_b8734932b53f,user_307,repo_979,12/28/2025 08:03,test_run,69,26,3, RUST ,SUCCESS,51.2,vscode,Win,12.86,203.89,117,6,true,,false,0,16.0,human
evt_e08ddcb532ee,user_1305,repo_1017,2025-05-28T00:38:51Z,push,6,10,1,C++,Cancelled,56.4,Sublime,macOS,295.46,375.39,129,16,0,,No,false,39.0, HUMAN 
evt_edc3fd3421d3,user_167,repo_146,2025-02-20 05:27:40+00:00,pr_merged,28,11,2,C++,SUCCESS,69.9,IntelliJ,linux,9.34,289.03,143,11,0,35.2,No,0,25.0,Human
evt_6cb928b864dc,user_914,repo_1051,03/30/2025 04:17,TEST_RUN,37,35,1,C++,cancelled,58.2, vim ,linux,16.21,,106,11,true,,False,true,30.0,Human
evt_6f2e0326a741,user_235,repo_377,2025-06-04T13:18:41Z,test_run,0,7,2,PYTHON,FAILED,77.3,Vscode,WIN,0.19,352.92,107,19,False,,No,false,46.0,Human
evt_d01c23c51a90,user_1381,repo_757,01/05/2025 07:36,test_run,5,12,2,Go,cancelled,64.3,vscode,WINDOWS,11.17,137.71,87,0,1,,0,false,57.0,human
evt_6a2f3e476e26,user_493,repo_304,2025-04-08T22:46:44Z,test_run,11,19,2,javascript,CANCELLED,74.9,INTELLIJ, Windows ,3.07,330.83,146,22,0,,No,0,39.0,Human
evt_ec0a2e732bf1,user_2629,repo_195,2025-03-08T04:34:17Z,PR_OPENED,40,1,1,GO,success,69.2,Vim,WIN,14.86,321.05,120,13,True,59.3,false,False,0.0,human
evt_5b82620fe321,user_1452,repo_574,2025-12-20T09:33:03Z,CI_RUN,18,1,6,C++,failure,61.3,VIM,macOS,13.54,62.99,96,2,True,,No,False,68.0,human
evt_e08c94edfbf0,user_1406,repo_140,2025-05-31 19:42:20+00:00,ci_run,3,14,10,Rust,Failure,69.0,vim,Windows,15.98,341.2,182,7,true,,0,0,95.0, HUMAN 
evt_19967d3d7239,user_641,repo_813,10/20/2025 21:53, commit ,31,10,1,C++, failure ,75.6,Vim,LINUX,12.9,384.78,116,18,False,,No,No,56.0, HUMAN 
evt_caf6bb55a03e,user_145,repo_777,2025-08-23T23:27:40Z,ci_run,6,20,3,JAVASCRIPT,SUCCESS,"45,0",INTELLIJ,WINDOWS,2.34,167.64,117,0,True,,0,false,40.0, HUMAN 
evt_ad1fcdd246b1,user_2133,repo_621,2025-10-30T14:22:58Z,review_comment,7,19,9,Rust,success,-2.751043726170214,IntelliJ,Windows,839.61,376.11,126,17,False,,False,Yes,70.0,human
evt_061e42452f25,user_2733,repo_299,2025-10-24 17:54:39+01:00,CI_RUN,36,4,2,Go,SUCCESS,63.7,vim,WIN,8.26,172.84,139,14,False,,false,No,56.0,human
evt_8e0e444cbeff,user_1822,repo_18,2025-10-24T09:46:36Z,PUSH,1,4,2,javascript,SUCCESS,"35,8",vim, win ,9.34,360.09,59,14,False,,False,No,13.0,Human
evt_6db531e35af8,user_550,repo_334,2025-10-30 04:06:48-05:00,test_run,34,4,1,JavaScript, cancelled ,79.2,Vim,LINUX,8.78,323.65,109,8,False,,False,Yes,26.0,Human
evt_1ff27e45f444,user_1964,repo_638,10/20/2025 03:38,REVIEW_COMMENT,27,1,1,Go,cancelled,81.8,Nano,Windows,9.84,262.33,146,18,0,,false,No,30.0,human
evt_f0af67977103,user_1045,repo_604,24/10/2025 18:15,pr_opened,6,47,6,Go, FAILED ,77.9,INTELLIJ,Linux,3.4,7.35,97,3,0,14.8,False,False,67.0,human
evt_6917a4afb40d,user_522,repo_1122,16/01/2025 00:15,push,54,23,3,Go,cancelled,82.5,Vim,Linux,9.04,379.91,55,5,No,,No,False,55.0, HUMAN 
evt_6065411878d9,user_902,repo_963,10/26/2025 21:35,pr_merged,65,1,3,C++,success,79.9,IntelliJ,linux,2.1,281.32,133,23,True,92.4,No,Yes,48.0,human
evt_3383fb9238fd,user_1737,repo_629,06/07/2025 07:35,pr_merged,15,17,1,GO,cancelled,42.0,VSCODE,Windows,18.03,427.16,147,0,Yes,42.8,0,False,13.0, HUMAN 
evt_8ef4ac019013,user_675,repo_80,01/12/2025 17:19,pr_merged,31,0,1,java,SUCCESS,70.0,vim,WIN,20.37,368.72,123,5,Yes,69.7,False,false,16.0,Human
evt_d6de37d43198,user_950,repo_786,2025-02-15T08:31:47Z,pr_merged,3,6,1,C++,success,90.5, Vim ,Windows,1.11,436.07,128,1,1,33.7,1,0,21.0,Human
evt_d82d3d374291,user_1538,repo_458,27/03/2025 21:25,pr_merged,5,0,1,JavaScript,FAILED,"79,9",VIM,WIN,9.65,200.35,161,3,false,64.2,No,True,, HUMAN 
evt_67ddde473cb5,user_1289,repo_602,21/03/2025 22:03,Review_comment,68,6,4,GO,failure,58.7,VIM,Linux,23.57,358.36,136,15,false,,0,false,,human
evt_9581c691e19f,user_2169,repo_1090,2025-08-19 17:37:54-05:00,test_run,5,6,1,rust,success,66.3, INTELLIJ ,Windows,1077.65,103.21,170,2,False,,false,No,48.0,human
evt_5f6382c4a6c2,user_2654,repo_1073,2025-01-06T12:07:35Z,Push,44,26,5, Python ,Success,70.6, vim ,linux,15.43,141.35,181,19,0,,0,False,,human
evt_de6b49d20652,user_781,repo_536,12/11/2025 12:34,pr_merged,58,21,1, JAVASCRIPT , failed ,72.8,Intellij,Linux,12.34,406.75,96,17,No,43.0,false,False,18.0,Human
evt_3d5381e32607,user_1655,repo_143,03/23/2025 08:40,pr_opened,4,22,3,Go,SUCCESS,82.9,Nano,LINUX,8.03,436.07,129,8,true,13.1,0,false,39.0, Bot 
evt_48a23f66b8dd,user_2880,repo_210,2025-09-14 17:23:56-05:00,REVIEW_COMMENT,22,33,4,JavaScript,SUCCESS,67.2,Sublime,LINUX,7.22,118.08,75,7,Yes,,False,False,30.0, HUMAN 
evt_774fa687619f,user_1405,repo_96,2025-03-29T01:18:00Z,COMMIT,4,4,8,RUST, FAILED ,42.2,Nano,Macos,11.05,507.4,69,31,true,,0,true,3.0,human
evt_7adf6c65460c,user_1478,repo_12,02/28/2025 04:32,pr_merged,11,10,1,Python,FAILED,100,VIM,WIN,8.08,201.2,160,10,False,45.9,false,No,43.0, HUMAN 
evt_18bbe28d7a2c,user_497,repo_919,03/02/2025 20:40,pr_opened,8,16,1,rust, Failed ,100,Vim,macos,11.95,426.84,106,10,False,83.7,0,False,, HUMAN 
evt_9eab56f084e6,user_1004,repo_972,2025-03-31 00:59:13-05:00,test_run,3,16,1,Javascript,CANCELLED,70.1,Vim,WINDOWS,14.35,356.27,131,7,0,,False,1,, HUMAN 
evt_c85a5f18545c,user_2243,repo_39,2025-09-06 10:51:54+01:00,Push,4,2,1,C++,SUCCESS,94.1,vim,Windows,4.73,5.34,58,12,true,,false,false,68.0, HUMAN 
evt_e7f5aa9d8990,user_1741,repo_407,25/10/2025 18:29,PUSH,185,7,2,C++,FAILED,70.5,vscode,WIN,17.14,,103,16,True,,false,1,72.0, HUMAN 
evt_26edd8f422f8,user_1695,repo_437,2025-07-08T14:24:11Z,commit,2,12,1,javascript,failure,75.4,Intellij,Linux,2.21,226.74,97,4,false,,0,false,6.0,human
evt_0ea2402e872b,user_579,repo_1157,03/22/2025 17:26,REVIEW_COMMENT,18,15,1,Java,failure,100,Sublime,WINDOWS,0.88,296.84,114,4,1,,True,0,48.0,Human
evt_66f81b3bdc3c,user_2815,repo_228,2025-10-24T08:08:00Z,TEST_RUN,1,3,9,Go,success,65.4,vim,MACOS,8.94,566.1,113,15,false,,No,False,37.0,Human
evt_f52b96e3a0cd,user_257,repo_532,01/16/2025 00:13,test_run,3,10,1,Python,SUCCESS,72.7,IntelliJ,Linux,16.68,5.2,104,0,0,,False,0,82.0,human
evt_61ec0884ef5e,user_1624,repo_772,02/16/2025 07:36,commit,0,12,1,javascript,failure,68.4,VSCode,windows,13.06,469.02,116,8,Yes,,0,No,38.0, HUMAN 
evt_693b3263b336,user_2006,repo_403,02/19/2025 14:49,pr_opened,6,19,2,JavaScript,failure,85.1,nano,macOS,14.45,180.5,110,15,0,47.1,false,0,53.0,Human
evt_0b1f43f96fcf,user_1412,repo_1065,13/12/2025 04:16,commit,40,12,7,JAVASCRIPT,success,100,SUBLIME,windows,5.04,323.35,22,5,Yes,,0,0,,Human
evt_fbb4110ffad1,user_1280,repo_143,2025-04-23 21:05:45+00:00,TEST_RUN,23,8,2,Python, FAILED ,84.2,Sublime,linux,15.38,564.09,124,4,False,,false,0,82.0,human
evt_162954498800,user_2319,repo_178,2025-02-22T19:06:10Z,ci_run,27,2,1,RUST,Success,78.5,Vim,linux,6.65,6.43,82,15,True,,0,False,59.0,human
evt_f3a8ccb0c135,user_2327,repo_331,20/12/2025 12:15,commit,38,14,4,go,success,85.5,vscode,LINUX,14.35,347.74,97,10,True,,0,False,58.0, HUMAN 
evt_67f925c50bed,user_2483,repo_824,2025-01-02 22:16:42-05:00,PR_MERGED,20,6,1,C++,FAILED,64.1,vim,linux,5.64,358.38,96,12,False,78.5,0,false,62.0, HUMAN 
evt_70f5c94c9ea8,user_424,repo_1025,31/01/2025 12:55,PR_OPENED,6,12,1,C++,cancelled,89.1,Nano,WIN,9.73,211.3,178,5,No,36.8,true,0,33.0, HUMAN 
evt_03be6a09600a,user_613,repo_300,28/08/2025 03:50,push,40,7,1,Go,failure,94.6,Nano,LINUX,104.3,269.76,119,14,No,,False,No,35.0,Human
evt_59f076b9bbd7,user_1279,repo_81,10/04/2025 04:16,Push,10,7,1,Python,failure,83.7,vscode,LINUX,8.22,175.6,90,14,No,,0,No,34.0, HUMAN 
evt_7213111998bf,user_2402,repo_363,06/18/2025 05:41,Pr_merged,37,0,2,JAVA,FAILURE,74.0, Sublime ,WINDOWS,497.39,288.22,178,0,0,24.1,0,false,12.0, HUMAN 
evt_13e11b6acbec,user_2780,repo_699,2025-11-15T12:07:46Z,review_comment,21,9,1,javascript,Cancelled,61.6,vim,Linux,9.22,303.13,144,17,true,,False,0,52.0,Human
evt_3703b05555de,user_322,repo_189,10/26/2025 08:30,ci_run,15,2,2,Rust,SUCCESS,92.5,SUBLIME,macos,10.48,281.94,109,12,1,,false,1,48.0, HUMAN 
evt_ad380da2b3ad,user_733,repo_467,06/04/2025 17:35,commit,5,2,1, Go ,failed,85.2,VIM,macos,10.05,351.24,138,11,True,,False,False,46.0, HUMAN 
evt_e5629bca5d1c,user_2247,repo_1178,01/05/2025 08:59, ci_run ,4,7,5,Python,cancelled,68.1,VSCODE,Macos,2.67,329.89,59,1,true,,false,false,3.0,human
evt_e4ffb577b0db,user_2604,repo_1050,2025-08-14 07:30:35+00:00,push,14,2,1,Go,FAILED,89.3,VSCode,linux,14.1,459.28,151,6,0,,true,False,49.0, HUMAN 
evt_2c3e46aab3ad,user_887,repo_1072,10/08/2025 09:43,pr_opened,9,23,1,JavaScript, FAILURE ,100,VSCode,LINUX,11.38,385.54,128,0,true,58.6,True,false,44.0,Human
evt_4435fbf5835c,user_2748,repo_649,03/29/2025 03:27,COMMIT,9,4,1,javascript,Cancelled,85.0,vim,WINDOWS,7.22,358.41,114,12,true,,False,Yes,105.0, HUMAN 
evt_2f7b53033c64,user_1381,repo_387,2025-10-08 06:49:18+01:00,push,0,21,3,Java,Cancelled,38.6,vscode, Linux ,13.42,193.96,71,1,0,,0,False,49.0,Human
evt_862265618879,user_2011,repo_926,2025-03-30T00:23:41Z,ci_run,2,28,3,Java,success,87.1,Sublime,WINDOWS,8.09,308.3,191,17,true,,False,true,50.0,human
evt_86f5e030ae25,user_641,repo_157,2025-09-04 16:28:39+01:00,review_comment,12,9,1,RUST,success,51.9,vim,linux,16.69,249.85,124,13,false,,False,false,54.0, HUMAN 
evt_726329a3514b,user_2181,repo_1097,23/03/2025 13:19,pr_opened,23,12,2,C++,success,54.3,Nano,Linux,8.69,186.0,150,1,True,53.3,False,false,41.0,Human
evt_153172a3f55e,user_2871,repo_1039,2025-12-08 04:57:25+01:00,REVIEW_COMMENT,13,9,1,Rust,FAILED,87.6,VSCode,Linux,13.32,260.41,150,10,No,,0,False,53.0,human
evt_4a8f803c90c9,user_112,repo_799,29/10/2025 22:43,TEST_RUN,3,26,1,C++,cancelled,100,vim,WINDOWS,10.28,398.64,174,0,False,,true,Yes,44.0,Human
evt_2f7c1a743798,user_2149,repo_259,05/19/2025 17:07,TEST_RUN,27,9,2,JAVASCRIPT,FAILED,74.1,vim,Linux,21.79,156.83,114,3,False,,No,No,64.0,human
evt_751733b914e1,user_45,repo_613,2025-03-23 00:20:23+00:00,COMMIT,2,5,2,Go,SUCCESS,55.1,vim, Windows ,7.29,241.77,154,7,1,,False,0,54.0,Human
evt_959757b68bc9,user_402,repo_361,04/09/2025 07:49,PR_OPENED,38,28,1,Go,success,77.8,Nano, macOS ,19.49,410.47,97,6,False,39.2,false,False,56.0, HUMAN 
evt_0c96ad6769d4,user_133,repo_629,2025-06-14T21:52:16Z, ci_run ,34,5,1,JavaScript, failure ,62.3,VIM,WINDOWS,5.82,417.97,99,0,Yes,,false,0,50.0, HUMAN 
evt_bbcec60e88a1,user_2153,repo_526,2025-04-05 12:42:39+01:00, test_run ,54,3,1,Javascript,SUCCESS,70.0,VSCode,LINUX,9.46,59.54,135,6,true,,false,0,54.0, HUMAN 
evt_b8f27819879d,user_1889,repo_1182,2025-10-11 04:01:01-05:00,ci_run,7,47,2,Go,cancelled,75.5,VSCode,LINUX,563.66,411.97,100,10,Yes,,False,False,60.0,human
evt_6948a2322ec9,user_1270,repo_962,11/10/2025 20:25,review_comment,11,0,1,go,Failure,80.9,vim,macOS,13.04,223.99,146,13,0,,false,false,37.0,Human
evt_3848c471e9d0,user_2283,repo_666,2025-03-23 02:31:46-05:00,commit,0,12,3,javascript,success,52.9,Vim,Windows,5.8,374.78,183,27,1,,No,No,57.0,human
evt_2046db47c1d3,user_1806,repo_745,2025-12-04T11:51:06Z,push,22,14,1,go,SUCCESS,82.9,Vim,linux,11.55,280.16,101,7,No,,0,false,48.0, HUMAN 
evt_8cccf1bed2f0,user_1985,repo_845,2025-03-20T01:57:44Z,commit,10,5,1,Java,cancelled,"90,5",NANO,linux,12.92,408.06,118,124,0,,0,False,67.0,human
evt_1f7907c6e600,user_1388,repo_783,13/03/2025 18:17,commit,10,8,5,JAVA,FAILED,"74,5",IntelliJ,win,10.08,159.01,108,4,No,,No,false,54.0,human
evt_62f3645d9171,user_695,repo_261,24/03/2025 22:25,push,1,48,1,python,FAILED,85.3,Vim,LINUX,16.22,232.19,119,16,false,,false,false,44.0,Human
evt_c9d20295e3bf,user_2224,repo_313,02/12/2025 16:33,COMMIT,18,12,1,C++, Failed ,70.7,vim,Macos,20.48,27.85,122,13,False,,No,False,28.0, HUMAN 
evt_dab7c3c56bd9,user_1621,repo_1045,2025-10-28 10:30:02-05:00,pr_merged,103,0,1,Java,cancelled,67.7,SUBLIME,Linux,5.97,222.44,153,24,No,19.1,0,Yes,44.0,Human
evt_a607ee0b555c,user_1777,repo_1118,10/11/2025 06:01,push,7,0,2,java, success ,93.2,Vim,win,15.19,526.94,90,11,Yes,,0,0,50.0,Human
evt_a6c6a9f513fa,user_2233,repo_1043,2025-03-29T03:41:43Z,ci_run,8,8,3,javascript,success,51.5,Vim,WINDOWS,8.23,361.91,183,16,True,,0,True,49.0,human
evt_0c135e34ff88,user_1282,repo_1139,2025-12-24T16:25:09Z,test_run,21,9,4,python,SUCCESS,40.5,Vscode,macos,18.19,,157,10,No,,False,0,54.0, HUMAN 
evt_e2ab67fd59ff,user_67,repo_164,30/10/2025 17:18,Push,24,17,7,Javascript,FAILED,91.0,vscode,Windows,323.24,424.82,77,23,False,,false,true,19.0,Human
evt_ab9e6e8cd3d2,user_1109,repo_328,2025-06-04T22:10:52Z,Pr_opened,13,3,1,JavaScript, CANCELLED ,92.2,vscode,WINDOWS,10.83,386.28,270,5,0,30.9,True,false,49.0,Human
evt_2b3814680f86,user_1289,repo_453,03/18/2025 17:36,COMMIT,0,58,1,Go,FAILURE,72.9,Vim,LINUX,2.71,522.79,173,12,false,,False,0,58.0,Human
evt_725f9f49132f,user_1185,repo_170,09/06/2025 17:15,pr_opened,28,4,1,JavaScript,cancelled,70.0,Nano,macos,12.89,311.09,102,20,0,39.2,false,0,61.0,human
evt_32ea7effe317,user_69,repo_809,2025-03-22 17:59:23+00:00,test_run,54,7,1,Python,success,86.9,Nano,Windows,3.64,424.25,135,18,Yes,,No,0,78.0,human
evt_3c31f5ee106e,user_17,repo_96,05/01/2025 04:28,ci_run,3,19,1,Go,cancelled,49.8,nano,Linux,8.32,278.09,187,16,true,,No,No,43.0,Human
evt_912f6e265711,user_1771,repo_72,2025-08-03 23:55:30+01:00,ci_run,2,5,6,Go,success,78.7,IntelliJ,Macos,22.73,239.06,174,183,true,,false,No,68.0, HUMAN 
evt_a6151861cf64,user_1619,repo_383,2025-10-27 16:52:47+01:00,COMMIT,52,1,1,Python,cancelled,83.8,IntelliJ,Macos,11.42,386.63,78,2,False,,0,1,55.0, HUMAN 
evt_3a0093100c0b,user_744,repo_1087,2025-10-26T10:29:34Z,COMMIT,3,9,11,RUST,SUCCESS,39.8,Nano,Windows,9.95,159.13,128,25,true,,false,Yes,51.0, HUMAN 
evt_59f442b13145,user_1383,repo_668,2025-10-10 05:13:41-05:00,review_comment,3,22,3,go,cancelled,93.1,Vim,linux,16.11,461.66,109,12,0,,False,false,58.0,Human
evt_1c1972abc678,user_1161,repo_127,04/27/2025 18:43,review_comment,1,7,3,JAVASCRIPT,FAILED,73.6,NANO,macOS,2.83,290.26,23,11,true,,False,False,58.0, HUMAN 
evt_2790c52647c0,user_1216,repo_338,07/08/2025 03:09,test_run,7,16,6,Java,cancelled,94.1,vim,linux,16.31,456.09,162,12,0,,No,No,, HUMAN 
evt_a6211062033a,user_793,repo_1116,2025-04-29T00:07:38Z,ci_run,28,20,3,JavaScript,SUCCESS,91.1,INTELLIJ,linux,11.35,290.2,106,20,0,,0,No,70.0, HUMAN 
evt_294bbc78c7ca,user_246,repo_175,2025-10-30 22:35:19+00:00,commit,32,10,1,Go,SUCCESS,92.3, SUBLIME ,Linux,12.73,335.68,84,16,No,,false,1,27.0,human
evt_cee0ce307b82,user_2538,repo_599,2025-03-28 11:16:21+01:00,test_run,71,12,1,javascript,SUCCESS,72.1,INTELLIJ,windows,1.86,227.75,165,14,false,,False,1,60.0, HUMAN 
evt_2c5d5227882a,user_2755,repo_961,2025-09-15T21:08:06Z,REVIEW_COMMENT,36,21,1,java,FAILED,62.8,Nano,linux,4.22,255.88,16,14,0,,No,0,16.0,BOT
evt_04aa1056ed55,user_2670,repo_53,2025-02-10 11:21:10+00:00,test_run,7,9,1,Java,SUCCESS,63.0,VSCODE,LINUX,15.03,483.99,154,12,No,,false,0,43.0, HUMAN 
evt_99c01d625075,user_11,repo_375,06/11/2025 05:15,pr_opened,2,2,6,Java,failure,59.9, Nano ,Windows,5.56,270.12,128,12,No,28.6,false,false,34.0, HUMAN 
evt_07f10415b7e4,user_628,repo_924,03/25/2025 08:28,ci_run,8,18,4,PYTHON,success,83.6,VSCode,win,3.39,130.95,113,9,False,,False,true,30.0, HUMAN 
evt_7b5855562dba,user_2754,repo_94,07/21/2025 20:41,review_comment,15,12,15,C++,CANCELLED,38.8,VSCode,LINUX,4.96,400.87,148,10,No,,No,False,65.0,human
evt_c59649b892c9,user_2755,repo_215,10/30/2025 06:46,pr_merged,189,16,2,Java,Failure,79.2,VSCode,Win,571.45,423.58,139,28,0,5.6,False,Yes,40.0,bot
evt_96444b85369f,user_1636,repo_411,2025-10-21 14:49:40+01:00,pr_merged,17,1,6,C++,SUCCESS,82.6,VSCODE,Win,3.17,254.66,102,15,False,45.4,No,0,59.0,human
evt_d1ce0c356978,user_192,repo_130,2025-10-30 21:58:05+01:00,pr_merged,22,40,1,Python,Success,57.5,VSCODE,Linux,9.25,391.74,124,8,false,33.2,False,Yes,45.0, HUMAN 
evt_d6606601741f,user_2384,repo_200,28/06/2025 10:39,PR_OPENED,13,34,1,go,SUCCESS,100,Vim,macos,979.88,151.99,87,21,true,34.2,No,0,83.0,Human
evt_ba60ec7914eb,user_1523,repo_274,2025-11-03 13:30:32+00:00,test_run,50,33,9,JavaScript,cancelled,61.6,INTELLIJ,Linux,10.33,397.26,98,15,0,,false,No,33.0,bot
evt_c69c5f67acde,user_2211,repo_664,2025-12-20T16:25:13Z,review_comment,14,1,3,GO,FAILURE,61.9,sublime,LINUX,8.57,260.82,133,4,Yes,,No,No,77.0, HUMAN 
evt_a9ac4074d89c,user_2813,repo_524,03/28/2025 13:26,test_run,25,7,1,GO,success,89.6,VIM,MACOS,14.05,0.85,125,22,false,,False,True,86.0, HUMAN 
evt_03f5e84cd29c,user_1337,repo_741,2025-11-27T04:09:10Z,ci_run,12,3,1,go,CANCELLED,71.1,Nano,Linux,11.27,184.32,175,9,No,,False,No,33.0,Human
